time,frequency
2.8,13450.0
2.8105263157894735,13450.0
2.8210526315789473,13450.0
2.831578947368421,13450.0
2.8421052631578947,13600.0
2.8526315789473684,13600.0
2.863157894736842,13600.0
2.8736842105263154,13600.0
2.884210526315789,13650.0
2.894736842105263,13650.0
2.9052631578947365,13650.0
2.9157894736842103,13050.0
2.926315789473684,13050.0
2.9368421052631577,10050.0
2.9473684210526314,9100.0
2.957894736842105,9100.0
2.968421052631579,9100.0
2.9789473684210526,9100.0
2.9894736842105263,9100.0
3.0,9100.0
3.0105263157894733,7900.0
3.021052631578947,7900.0
3.0315789473684207,7900.0
3.0421052631578944,7100.0
3.052631578947368,7100.0
3.063157894736842,7100.0
3.0736842105263156,10300.0
3.0842105263157893,10300.0
3.094736842105263,10350.0
3.1052631578947367,11700.0
3.1157894736842104,11700.0
3.126315789473684,11700.0
3.136842105263158,9500.0
3.147368421052631,5050.0
3.1578947368421053,5050.0
3.1684210526315786,5050.0
3.2,3100.0
3.210526315789474,3100.0
3.2210526315789476,3100.0
3.2315789473684213,3100.0
3.242105263157895,3100.0
3.2526315789473688,6950.0
3.2631578947368425,13350.0
3.2736842105263158,13350.0
3.2842105263157895,13350.0
3.294736842105263,13550.0
3.305263157894737,13550.0
3.3157894736842106,13550.0
3.3263157894736843,7800.0
3.336842105263158,7650.0
3.3473684210526318,7650.0
3.3578947368421055,7650.0
3.368421052631579,7650.0
3.378947368421053,7650.0
3.3894736842105266,7600.0
3.4000000000000004,7600.0
3.4105263157894736,7600.0
3.4210526315789473,9400.0
3.431578947368421,9400.0
3.442105263157895,9400.0
3.4526315789473685,7550.0
3.463157894736842,7550.0
3.473684210526316,7550.0
3.4842105263157896,7750.0
3.4947368421052634,7750.0
3.505263157894737,7750.0
3.515789473684211,7750.0
3.5263157894736845,7750.0
3.5368421052631582,7750.0
3.5473684210526315,7900.0
3.5578947368421057,7900.0
3.568421052631579,7900.0
4.0,3800.0
4.010526315789473,3800.0
4.021052631578947,3800.0
4.031578947368421,3800.0
4.042105263157895,3800.0
4.052631578947368,3800.0
4.063157894736842,4000.0
4.073684210526316,16400.0
4.08421052631579,16400.0
4.094736842105263,5350.0
4.105263157894737,5350.0
4.11578947368421,5350.0
4.126315789473685,5350.0
4.136842105263158,5350.0
4.147368421052631,5350.0
4.157894736842105,3100.0
4.168421052631579,3100.0
4.178947368421053,3100.0
4.189473684210526,3400.0
4.2,3400.0
4.2105263157894735,3450.0
4.221052631578948,3450.0
4.231578947368421,8100.0
4.242105263157895,8100.0
4.252631578947368,19800.0
4.2631578947368425,19800.0
4.273684210526316,19800.0
4.284210526315789,6650.0
4.294736842105263,6650.0
4.3052631578947365,6650.0
4.315789473684211,18150.0
4.326315789473684,18150.0
4.336842105263158,18150.0
4.347368421052631,16350.0
4.3578947368421055,16350.0
4.368421052631579,16350.0
5.2,6650.0
5.2105263157894735,6650.0
5.221052631578948,6650.0
5.231578947368421,4050.0
5.242105263157895,4050.0
5.252631578947368,4050.0
5.2631578947368425,4400.0
5.273684210526316,4550.0
5.28421052631579,4700.0
5.294736842105263,4700.0
5.305263157894737,4700.0
5.315789473684211,4900.0
5.326315789473685,4900.0
5.336842105263158,4900.0
5.347368421052631,4900.0
5.3578947368421055,4750.0
5.368421052631579,4750.0
5.378947368421053,4750.0
5.389473684210526,9750.0
5.4,9750.0
5.410526315789474,9750.0
5.421052631578948,9750.0
5.431578947368421,9750.0
5.442105263157895,9750.0
5.4526315789473685,4900.0
5.463157894736843,4900.0
5.473684210526316,4900.0
5.48421052631579,4950.0
5.494736842105263,4950.0
5.505263157894737,4950.0
5.515789473684211,5000.0
5.526315789473684,5000.0
5.536842105263158,5000.0
5.5473684210526315,5000.0
5.557894736842106,5000.0
5.568421052631579,5000.0
5.6,5500.0
5.610526315789473,5500.0
5.621052631578947,5500.0
5.63157894736842,5500.0
5.6421052631578945,6150.0
5.652631578947368,6150.0
5.663157894736842,6150.0
