time,frequency
617.0840000000001,5688.622295371251
617.086,5667.84281991853
617.0880000000001,5646.660850372565
617.09,5625.665231972579
617.0920000000001,5605.444809953045
617.094,5586.588429553075
617.096,5569.679085001348
617.0980000000001,5554.938393548993
617.1,5542.021824176
617.1020000000001,5530.535435192857
617.104,5520.085284912852
617.1060000000001,5510.277431646755
617.1080000000001,5500.717933707664
617.11,5491.01284940701
617.1120000000001,5480.768237056194
617.114,5469.590154968364
617.1160000000001,5457.084661454203
617.118,5442.85781482712
617.12,5426.558532991213
617.1220000000001,5408.400901778579
617.124,5388.998151171539
617.1260000000001,5368.971901721272
617.128,5348.9437739833975
617.1300000000001,5329.535388509027
617.1320000000001,5311.368365853708
617.134,5295.064326569626
617.1360000000001,5281.24489120939
617.138,5270.148749315634
617.1400000000001,5259.673266378829
617.142,5246.8311895479
617.144,5228.633619582485
617.1460000000001,5202.091657241009
617.148,5164.21640328657
617.1500000000001,5112.01895847472
617.152,5043.241497425879
617.1540000000001,4960.354147838522
617.1560000000001,4867.708048037371
617.158,4769.65915330435
617.1600000000001,4670.56341892016
617.162,4574.818153387682
617.1640000000001,4487.495035955039
617.166,4414.2148725298985
617.168,4359.9757849733
617.1700000000001,4322.012283039312
617.172,4292.384162923239
617.1740000000001,4263.05720462822
617.176,4225.997188164699
617.1780000000001,4173.309878951724
617.1800000000001,4102.846143375018
617.182,4020.100220297342
617.1840000000001,3931.0957149907636
617.186,3841.8562327428763
617.1880000000001,3758.4053788214665
617.19,3686.7667585134973
