time,frequency
749.026,10432.224409925873
749.028,10424.976348082446
749.03,10417.141221294218
749.0319999999999,10408.683006834792
749.034,10399.565681977629
749.036,10389.753223998154
749.038,10379.222581716827
749.04,10368.002590150889
749.0419999999999,10356.135055863764
749.044,10343.661785418739
749.0459999999999,10330.62458538124
749.048,10317.065262313796
749.05,10303.025622781957
749.052,10288.547473347837
749.054,10273.670100713327
749.0559999999999,10258.422712119502
749.058,10242.831994943277
749.06,10226.924636564245
749.062,10210.72732435841
749.064,10194.266745705432
749.066,10177.56958798126
749.068,10160.662538565271
749.0699999999999,10143.572841774694
749.072,10126.329969684492
749.074,10108.963951312595
749.076,10091.504815673003
749.078,10073.982591783673
749.0799999999999,10056.42730865958
749.082,10038.8689953157
749.084,10021.337680770677
749.086,10003.859812969586
749.088,9986.447515593343
749.09,9969.109331250682
749.092,9951.853802554277
749.0939999999999,9934.689472113849
749.096,9917.624882539138
749.098,9900.66857644279
749.1,9883.829096433235
749.102,9867.115628707881
749.1039999999999,9850.539933796532
749.106,9834.11441581346
749.108,9817.85147887573
749.11,9801.763527096697
749.112,9785.862964593392
749.114,9770.162195479206
749.116,9754.673623870827
749.1179999999999,9739.407291416
749.12,9724.36378989297
749.122,9709.541348615683
749.124,9694.938196894691
749.126,9680.552564043888
749.1279999999999,9666.382679374678
749.13,9652.426772198507
749.132,9638.683071829728
749.134,9625.150756789162
749.136,9611.832802447194
749.138,9598.733133381831
749.14,9585.855674174085
749.1419999999999,9573.20434940273
749.144,9560.783083646584
749.146,9548.595801486585
749.148,9536.64642750062
749.15,9524.935846727416
749.1519999999999,9513.452786032278
749.154,9502.182932738158
749.156,9491.111974169928
749.158,9480.225597649913
749.16,9469.509490502938
749.1619999999999,9458.949340051971
749.164,9448.530833619807
749.1659999999999,9438.239831537076
749.168,9428.062886153248
749.17,9417.986722825775
749.172,9407.998066909804
749.174,9398.08364376277
749.1759999999999,9388.230178740394
749.178,9378.424397198418
749.18,9368.65302449463
749.182,9358.901700813542
749.184,9349.151725663365
749.1859999999999,9339.383313380351
749.188,9329.576678300751
749.1899999999999,9319.71203476249
749.192,9309.769597101249
749.194,9299.72957965497
749.196,9289.572196759105
749.198,9279.281355205678
749.1999999999999,9268.855731598918
749.202,9258.297694996885
749.204,9247.609614459434
749.206,9236.79385904401
749.208,9225.8527978105
749.2099999999999,9214.788799816952
749.212,9203.604234121167
749.2139999999999,9192.305134575141
749.216,9180.912194194196
749.218,9169.44977078808
749.22,9157.942222163947
749.222,9146.413906131558
749.2239999999999,9134.88918049871
749.226,9123.392403073207
749.228,9111.947931665249
749.23,9100.580091032916
749.232,9089.31307374547
749.2339999999999,9078.171039321604
749.236,9067.17814728003
749.2379999999999,9056.358557141342
749.24,9045.736428423648
749.242,9035.335920647498
749.244,9025.181193330836
749.246,9015.292982071656
749.2479999999999,9005.678326773848
749.25,8996.340843418651
749.252,8987.284147988892
749.254,8978.511856465302
749.256,8970.027584830641
749.2579999999999,8961.834949066166
749.26,8953.93756515305
749.262,8946.335487783495
749.264,8939.014526484454
749.266,8931.956929493968
749.268,8925.144945048442
749.27,8918.560821385863
749.2719999999999,8912.186806743046
749.274,8906.005149356857
749.276,8899.998097465439
749.278,8894.148765888618
749.28,8888.443735783334
749.2819999999999,8882.870454889055
749.284,8877.416370945279
749.286,8872.06893169243
749.288,8866.815584869708
749.29,8861.643778217509
749.292,8856.540959474949
749.294,8851.495333908704
749.2959999999999,8846.498136888604
749.298,8841.541361310681
749.3,8836.617000071808
749.302,8831.717046067739
749.304,8826.83349219534
749.3059999999999,8821.958331350641
749.308,8817.08355642958
749.31,8812.202325860759
749.312,8807.31246019753
749.314,8802.412945525999
749.316,8797.502767931152
749.318,8792.580913499096
749.3199999999999,8787.6463683151
749.322,8782.698118464425
749.324,8777.73515003338
749.326,8772.75600214802
749.328,8767.75742610197
749.3299999999999,8762.735726229279
749.332,8757.687206863982
749.334,8752.608172340988
749.336,8747.494926994043
749.338,8742.343775158059
749.34,8737.151021166666
749.342,8731.91319283649
749.3439999999999,8726.62771190887
749.346,8721.292223606733
749.348,8715.904373153917
749.35,8710.461805773039
749.352,8704.962166687943
749.3539999999999,8699.403101121556
749.356,8693.782254296671
749.358,8688.097156188052
749.36,8682.344875771523
749.362,8676.52236677499
749.364,8670.626582925044
749.366,8664.654477949607
749.3679999999999,8658.603005575596
749.37,8652.469119529916
749.372,8646.249773540761
749.374,8639.941977893926
749.376,8633.54296911631
749.3779999999999,8627.050040293232
749.38,8620.460484509993
749.382,8613.77159485302
749.384,8606.98066440723
749.386,8600.084986259071
749.388,8593.081853493433
749.39,8585.968559196795
749.3919999999999,8578.742396454434
749.394,8571.40065835161
749.396,8563.94063797483
749.398,8556.359628408927
749.4,8548.65492274044
749.404,7342.260778691253
749.4060000000001,7317.135167120626
749.408,7293.441711997607
749.4100000000001,7271.1401743480565
749.412,7250.190315203064
749.4140000000001,7230.551895588799
749.416,7212.184676536051
749.418,7195.048419072221
749.4200000000001,7179.102884224994
749.422,7164.307833024739
749.4240000000001,7150.623026498323
749.426,7138.00822567586
749.428,7126.423191585094
749.4300000000001,7115.82768525401
749.432,7106.1814677123675
749.4340000000001,7097.444299987619
749.436,7089.575943109316
749.4380000000001,7082.536158105114
749.44,7076.284706004368
749.442,7070.781347835213
749.4440000000001,7065.985844625951
749.446,7061.857957405683
749.4480000000001,7058.357447202492
749.45,7055.4440750453305
749.452,7053.077601962539
749.4540000000001,7051.217788982582
749.456,7049.824397134226
749.4580000000001,7048.857187445865
749.46,7048.275920946163
749.4620000000001,7048.040358663606
749.464,7048.110261626776
749.466,7048.445390864208
749.4680000000001,7049.005507404494
749.47,7049.750372276128
749.4720000000001,7050.639746507744
749.474,7051.633391127798
749.476,7052.691067164892
749.4780000000001,7053.772535647646
749.48,7054.837557604489
749.4820000000001,7055.845894064098
749.484,7056.75730605491
749.4860000000001,7057.531554605583
749.488,7058.128400744581
